,Año,Mes,Altura_Media_Ola,Periodo_Medio,Playa,Temperatura del AguaºC,tmed,prec,tmin,tmax,estación meteorológica
54,2014,08,1.6071236559139785,7.507056451612903,Razon/Doniños/Pantín,18.745430107526882,,,,,
55,2014,09,1.710222222222222,8.863013888888888,Razon/Doniños/Pantín,18.48777777777778,,,,,
56,2014,10,2.7320833333333336,10.46266129032258,Razon/Doniños/Pantín,18.436424731182797,,,,,
57,2014,11,3.667208333333333,10.843263888888888,Razon/Doniños/Pantín,16.488714285714288,,,,,
58,2014,12,3.1690053763440855,10.987540322580644,Razon/Doniños/Pantín,14.695076923076922,,,,,
59,2015,01,3.801290322580645,11.623561827956989,Razon/Doniños/Pantín,13.401562499999999,,,,,
60,2015,02,3.7056547619047615,10.785178571428572,Razon/Doniños/Pantín,12.507066052227342,,,,,
61,2015,03,3.103606998654105,10.590497981157469,Razon/Doniños/Pantín,12.273502722323048,,,,,
62,2015,04,2.4192339544513457,10.19958592132505,Razon/Doniños/Pantín,12.792299107142856,,,,,
63,2015,07,2.0109633027522937,7.682889908256881,Razon/Doniños/Pantín,18.07481651376147,,,,,
64,2015,08,1.9562768817204301,8.317594086021506,Razon/Doniños/Pantín,19.115389784946238,,,,,
65,2015,09,2.1785,8.297347222222223,Razon/Doniños/Pantín,16.23701388888889,,,,,
66,2015,10,2.7070833333333333,9.571612903225805,Razon/Doniños/Pantín,16.393091397849464,,,,,
67,2015,11,3.0836303630363036,10.773481848184817,Razon/Doniños/Pantín,16.995379537953795,,,,,
68,2015,12,3.6735849056603773,10.94566037735849,Razon/Doniños/Pantín,15.728377358490567,,,,,
69,2016,01,4.830710059171597,11.600325443786982,Razon/Doniños/Pantín,14.211305637982196,,,,,
70,2016,02,4.021456692913386,11.143090551181102,Razon/Doniños/Pantín,13.715452755905511,,,,,
71,2016,03,3.0149285714285714,10.380678571428572,Razon/Doniños/Pantín,12.749410714285714,,,,,
72,2016,04,2.612680555555556,9.124875,Razon/Doniños/Pantín,12.928444444444445,,,,,
73,2016,05,1.7395564516129032,8.78143817204301,Razon/Doniños/Pantín,14.219180107526881,,,,,
74,2016,06,1.6551944444444444,8.127944444444445,Razon/Doniños/Pantín,16.51054166666667,,,,,
75,2016,07,1.6093682795698923,7.874650537634408,Razon/Doniños/Pantín,17.245833333333334,,,,,
76,2016,08,1.717755376344086,8.119556451612903,Razon/Doniños/Pantín,16.741209677419352,,,,,
77,2016,09,2.1983333333333333,9.957916666666666,Razon/Doniños/Pantín,18.584555555555553,,,,,
78,2016,10,2.2066666666666666,9.938817204301074,Razon/Doniños/Pantín,16.596102150537636,,,,,
79,2016,11,2.6790125173852575,9.274784422809457,Razon/Doniños/Pantín,15.880987482614744,,,,,
80,2016,12,2.9020564516129035,11.18508064516129,Razon/Doniños/Pantín,15.062137096774192,,,,,
81,2017,01,2.747795698924731,10.343682795698925,Razon/Doniños/Pantín,14.38022972972973,,,,,
82,2017,02,3.8092261904761906,11.35580357142857,Razon/Doniños/Pantín,13.49409836065574,,,,,
83,2017,03,3.274656796769852,10.715746971736205,Razon/Doniños/Pantín,13.26378706199461,,,,,
84,2017,04,2.457097222222222,8.429805555555555,Razon/Doniños/Pantín,13.42701388888889,,,,,
85,2017,05,1.9751344086021505,8.95494623655914,Razon/Doniños/Pantín,14.99377688172043,,,,,
86,2017,06,2.089277777777778,9.068763888888888,Razon/Doniños/Pantín,16.635402777777777,,,,,
87,2017,07,1.7335800807537012,7.95563930013459,Razon/Doniños/Pantín,17.898263795423958,,,,,
88,2017,08,1.558575268817204,7.430900537634408,Razon/Doniños/Pantín,19.744852150537636,,,,,
89,2017,09,2.2531666666666665,9.651444444444444,Razon/Doniños/Pantín,19.44026388888889,,,,,
90,2017,10,2.435497311827957,9.379596774193548,Razon/Doniños/Pantín,17.04654569892473,,,,,
91,2017,11,2.397232267037552,9.999388038942975,Razon/Doniños/Pantín,15.056801112656467,,,,,
92,2017,12,3.1478494623655915,10.595255376344086,Razon/Doniños/Pantín,14.33619623655914,,,,,
93,2018,01,4.1916935483870965,11.646102150537635,Razon/Doniños/Pantín,13.442284946236558,,,,,
94,2018,02,3.7743154761904765,11.361696428571427,Razon/Doniños/Pantín,12.795818452380953,,,,,
95,2018,03,3.8041129032258065,10.045174731182795,Razon/Doniños/Pantín,12.731680107526882,,,,,
96,2018,04,3.2536666666666667,10.443069444444445,Razon/Doniños/Pantín,12.903500000000001,,,,,
97,2018,05,2.0916285329744277,9.32658142664872,Razon/Doniños/Pantín,14.010390309555854,,,,,
98,2018,06,1.5666805555555556,8.08013888888889,Razon/Doniños/Pantín,15.605749999999999,,,,,
99,2018,07,1.456236559139785,8.149475806451614,Razon/Doniños/Pantín,17.351155913978495,,,,,
100,2018,08,1.643989218328841,7.698908355795148,Razon/Doniños/Pantín,17.200296495956874,,,,,
101,2018,09,1.9541944444444443,9.514319444444444,Razon/Doniños/Pantín,15.531138888888888,,,,,
102,2018,10,2.8154301075268817,9.922392473118279,Razon/Doniños/Pantín,14.636733870967742,,,,,
103,2018,11,3.6972222222222224,11.564166666666667,Razon/Doniños/Pantín,14.386430555555554,,,,,
104,2018,12,3.275147849462366,10.799744623655915,Razon/Doniños/Pantín,14.279650537634408,,,,,
105,2019,01,2.8962231182795697,9.795860215053763,Razon/Doniños/Pantín,13.627258064516129,,,,,
106,2019,02,3.538286937901499,11.183319057815845,Razon/Doniños/Pantín,12.854710920770877,,,,,
107,2019,04,2.7204070796460176,10.240176991150442,Razon/Doniños/Pantín,13.557646017699115,,,,,
108,2019,05,1.9795558546433378,8.630242261103634,Razon/Doniños/Pantín,14.290309139784945,,,,,
109,2019,06,1.5547083333333336,7.916930555555555,Razon/Doniños/Pantín,15.951708333333332,,,,,
110,2019,07,1.665013440860215,7.6366129032258065,Razon/Doniños/Pantín,17.5317876344086,,,,,
111,2019,08,1.7097983870967741,8.067486559139786,Razon/Doniños/Pantín,19.789516129032258,,,,,
112,2019,09,2.3840694444444446,8.408249999999999,Razon/Doniños/Pantín,16.374027777777776,,,,,
113,2019,10,2.699672364672365,9.848547008547008,Razon/Doniños/Pantín,17.180142450142448,,,,,
114,2019,11,4.292194444444444,10.719805555555556,Razon/Doniños/Pantín,15.242972222222223,,,,,
115,2019,12,4.131908602150538,11.222715053763443,Razon/Doniños/Pantín,13.683897849462365,,,,,
116,2020,01,3.5410632570659493,10.899798115746972,Razon/Doniños/Pantín,13.373808882907133,,,,,
117,2020,02,4.130791366906475,11.858115107913669,Razon/Doniños/Pantín,13.787183908045975,,,,,
118,2020,03,3.490970350404313,10.714716981132074,Razon/Doniños/Pantín,13.403534946236558,,,,,
119,2020,04,2.1239444444444446,9.831375,Razon/Doniños/Pantín,13.796444444444445,,,,,
120,2020,05,2.0580000000000003,8.51745945945946,Razon/Doniños/Pantín,15.112668463611861,,,,,
121,2020,06,1.7473472222222222,8.563541666666667,Razon/Doniños/Pantín,16.267930555555555,,,,,
122,2020,07,1.833225806451613,7.293776881720429,Razon/Doniños/Pantín,16.922459677419354,,,,,
123,2020,08,1.7691532258064515,7.953561827956989,Razon/Doniños/Pantín,19.2355376344086,,,,,
124,2020,09,2.0105833333333334,9.057125000000001,Razon/Doniños/Pantín,17.15509722222222,,,,,
125,2020,10,3.153270524899058,9.68,Razon/Doniños/Pantín,16.294656796769853,,,,,
126,2020,11,3.066703755215577,10.83970792767733,Razon/Doniños/Pantín,15.551736111111111,,,,,
127,2020,12,4.35250336473755,10.7235666218035,Razon/Doniños/Pantín,14.830551075268817,,,,,
0,2010,01,2.6661290322580644,11.220497311827955,Peñarronda/Cadavedo,13.862096774193548,,,,,
1,2010,02,1.699375,10.040625,Peñarronda/Cadavedo,13.05625,,,,,
2,2010,08,2.4960655737704918,6.762950819672131,Peñarronda/Cadavedo,20.272131147540982,,,,,
3,2010,09,1.9144956772334296,8.749682997118155,Peñarronda/Cadavedo,20.28270893371758,,,,,
4,2011,03,2.0144767441860467,10.656220930232557,Peñarronda/Cadavedo,12.534302325581395,,,,,
5,2011,04,2.253763888888889,10.636583333333334,Peñarronda/Cadavedo,14.020277777777778,,,,,
6,2011,05,2.180389784946237,9.339543010752688,Peñarronda/Cadavedo,15.421236559139784,,,,,
7,2011,06,1.7542777777777776,8.158388888888888,Peñarronda/Cadavedo,16.65486111111111,,,,,
8,2011,07,1.7036962365591397,7.8849193548387095,Peñarronda/Cadavedo,18.261962365591398,,,,,
9,2011,08,1.518454301075269,7.754059139784947,Peñarronda/Cadavedo,19.444086021505377,,,,,
10,2011,09,2.2318611111111113,9.966944444444444,Peñarronda/Cadavedo,19.05611111111111,,,,,
11,2011,10,2.3225672043010754,9.939825268817204,Peñarronda/Cadavedo,18.361693548387098,,,,,
12,2011,11,2.961182197496523,11.022002781641168,Peñarronda/Cadavedo,15.765785813630043,,,,,
13,2011,12,3.780698924731183,11.221424731182795,Peñarronda/Cadavedo,14.945382585751979,,,,,
14,2012,01,2.939959677419355,10.962029569892474,Peñarronda/Cadavedo,,,,,,
15,2012,02,2.2400143678160918,9.83433908045977,Peñarronda/Cadavedo,,,,,,
16,2012,03,2.3626478494623657,10.458346774193549,Peñarronda/Cadavedo,12.632413793103447,,,,,
17,2012,04,2.9730555555555553,9.382569444444444,Peñarronda/Cadavedo,12.752916666666668,,,,,
18,2012,05,1.7449865591397848,7.849126344086022,Peñarronda/Cadavedo,13.76733870967742,,,,,
19,2012,06,1.8853055555555556,8.008291666666667,Peñarronda/Cadavedo,16.447222222222223,,,,,
20,2012,07,1.547809139784946,7.764879032258064,Peñarronda/Cadavedo,18.61733870967742,,,,,
21,2012,08,1.8568859649122806,8.02280701754386,Peñarronda/Cadavedo,19.788011695906434,,,,,
22,2012,09,2.381711711711712,9.391734234234235,Peñarronda/Cadavedo,19.534234234234237,,,,,
23,2012,10,2.0690243902439023,10.803658536585365,Peñarronda/Cadavedo,18.64390243902439,,,,,
24,2012,11,3.1143040685224843,11.01526766595289,Peñarronda/Cadavedo,15.214989293361883,,,,,
25,2013,08,1.6264837398373984,7.8637804878048785,Peñarronda/Cadavedo,20.356619144602853,,,,,
26,2013,09,1.8292275280898878,8.882752808988764,Peñarronda/Cadavedo,20.13545197740113,,,,,
27,2013,11,2.531501706484642,8.076825938566552,Peñarronda/Cadavedo,15.677474402730375,,,,,
28,2013,12,4.171693548387096,11.509596774193547,Peñarronda/Cadavedo,14.379301075268819,,,,,
29,2014,01,4.973145161290322,12.023817204301075,Peñarronda/Cadavedo,13.244354838709677,,,,,
30,2014,02,6.708508287292818,12.380635359116022,Peñarronda/Cadavedo,12.516949152542374,,,,,
31,2014,03,2.5387919463087245,10.671297539149888,Peñarronda/Cadavedo,12.52751677852349,,,,,
32,2014,05,1.9411397557666212,8.453080054274084,Peñarronda/Cadavedo,14.330257801899592,,,,,
33,2014,06,1.4719722222222222,7.1229861111111115,Peñarronda/Cadavedo,16.67013888888889,,,,,
34,2014,07,1.3818034993270525,7.835895020188425,Peñarronda/Cadavedo,19.006191117092868,,,,,
35,2014,08,1.5216935483870968,7.6765994623655915,Peñarronda/Cadavedo,20.234408602150538,,,,,
36,2014,09,1.4947083333333333,9.131055555555555,Peñarronda/Cadavedo,20.397083333333335,,,,,
37,2014,10,2.6633736559139782,10.422755376344085,Peñarronda/Cadavedo,18.833243243243246,,,,,
38,2014,11,3.185250737463127,10.756548672566371,Peñarronda/Cadavedo,16.39085545722714,,,,,
39,2014,12,3.213440860215054,10.861182795698925,Peñarronda/Cadavedo,14.579704301075267,,,,,
40,2015,01,3.840779569892473,11.702956989247312,Peñarronda/Cadavedo,13.481317204301076,,,,,
41,2015,02,3.655424739195231,10.59692995529061,Peñarronda/Cadavedo,12.438988095238095,,,,,
42,2015,03,3.076927297668038,10.552427983539095,Peñarronda/Cadavedo,12.158002735978112,,,,,
43,2015,04,2.106267409470752,9.943050139275766,Peñarronda/Cadavedo,13.146239554317548,,,,,
44,2015,05,2.1325940860215056,9.277190860215054,Peñarronda/Cadavedo,14.704744623655914,,,,,
45,2015,06,1.811027777777778,8.398291666666665,Peñarronda/Cadavedo,17.01388888888889,,,,,
46,2015,07,1.777315541601256,8.156813186813187,Peñarronda/Cadavedo,19.68409733124019,,,,,
47,2015,08,1.9381586021505377,8.338481182795698,Peñarronda/Cadavedo,20.12627450980392,,,,,
48,2015,09,2.115097222222222,8.076708333333332,Peñarronda/Cadavedo,18.528511821974966,,,,,
49,2015,10,2.5017473118279567,9.252930107526883,Peñarronda/Cadavedo,16.614539202200827,,,,,
50,2015,11,3.081738525730181,10.444116828929067,Peñarronda/Cadavedo,15.949721835883171,,,,,
51,2015,12,3.660725806451613,11.361586021505376,Peñarronda/Cadavedo,15.235604838709676,,,,,
52,2016,01,4.21143817204301,11.114744623655914,Peñarronda/Cadavedo,14.004435483870967,,,,,
53,2016,02,4.300043103448275,11.13316091954023,Peñarronda/Cadavedo,13.47080459770115,,,,,
54,2016,03,3.2421908602150538,10.296706989247312,Peñarronda/Cadavedo,12.791948924731184,,,,,
55,2016,04,2.3129485396383864,9.168219749652295,Peñarronda/Cadavedo,12.859318497913769,,,,,
56,2016,05,1.614475806451613,8.862728494623656,Peñarronda/Cadavedo,14.71073924731183,,,,,
57,2016,06,1.5778055555555555,8.275486111111112,Peñarronda/Cadavedo,17.269708333333334,,,,,
58,2016,07,1.4915633423180592,7.94377358490566,Peñarronda/Cadavedo,19.628167115902965,,,,,
59,2016,08,1.6388172043010751,7.875026881720429,Peñarronda/Cadavedo,20.395443548387096,,,,,
60,2016,09,2.299111111111111,9.993097222222222,Peñarronda/Cadavedo,20.358874999999998,,,,,
61,2016,10,2.189301075268817,9.48008064516129,Peñarronda/Cadavedo,18.243387096774192,,,,,
62,2016,11,2.6752785515320334,9.428342618384402,Peñarronda/Cadavedo,15.833370473537606,,,,,
63,2016,12,2.7674059139784943,11.26353494623656,Peñarronda/Cadavedo,14.444731182795698,,,,,
64,2017,01,2.6180241935483872,10.366034946236558,Peñarronda/Cadavedo,13.878655913978493,,,,,
65,2017,02,3.6803571428571424,11.301458333333333,Peñarronda/Cadavedo,13.160461309523809,,,,,
66,2017,03,3.2045833333333333,10.918924731182797,Peñarronda/Cadavedo,12.828131720430106,,,,,
67,2017,04,2.269527777777778,8.589541666666667,Peñarronda/Cadavedo,13.328486111111111,,,,,
68,2017,05,1.8547510094212651,8.612947510094212,Peñarronda/Cadavedo,14.323768506056528,,,,,
69,2017,06,2.038569444444444,9.120194444444444,Peñarronda/Cadavedo,17.538541666666667,,,,,
70,2017,07,1.7164959568733156,7.862425876010782,Peñarronda/Cadavedo,19.11374663072776,,,,,
71,2017,08,1.4815591397849461,7.4857258064516135,Peñarronda/Cadavedo,20.446989247311826,,,,,
72,2017,09,2.555743440233236,9.631253644314869,Peñarronda/Cadavedo,20.194912280701754,,,,,
73,2017,11,2.4315066469719353,10.07605612998523,Peñarronda/Cadavedo,16.34010339734121,,,,,
74,2017,12,3.3064112903225804,10.321236559139784,Peñarronda/Cadavedo,14.386384408602149,,,,,
75,2018,01,5.48741935483871,12.075376344086022,Peñarronda/Cadavedo,13.84016129032258,,,,,
76,2018,02,3.727344461305008,11.021168437025796,Peñarronda/Cadavedo,12.699150227617602,,,,,
77,2018,03,3.5868145161290323,9.989180107526881,Peñarronda/Cadavedo,12.229233870967741,,,,,
78,2018,04,3.0630694444444444,10.576013888888887,Peñarronda/Cadavedo,12.733916666666667,,,,,
79,2018,05,2.0336522911051214,9.746725067385444,Peñarronda/Cadavedo,14.744029649595687,,,,,
80,2018,06,1.5043194444444443,8.077708333333334,Peñarronda/Cadavedo,17.171583333333334,,,,,
81,2018,07,1.4206317204301075,8.274677419354838,Peñarronda/Cadavedo,20.1180376344086,,,,,
82,2018,08,1.5832032301480483,7.876514131897712,Peñarronda/Cadavedo,21.012113055181697,,,,,
83,2018,09,2.0364999999999998,9.237555555555556,Peñarronda/Cadavedo,19.8295,,,,,
84,2018,10,2.7343951612903226,9.898991935483872,Peñarronda/Cadavedo,17.561572580645162,,,,,
85,2018,11,3.6078581363004174,11.63596662030598,Peñarronda/Cadavedo,14.94884561891516,,,,,
86,2018,12,3.530290964777948,11.561225114854519,Peñarronda/Cadavedo,13.885176110260337,,,,,
87,2019,01,2.685970425138632,10.573659889094271,Peñarronda/Cadavedo,13.342255083179298,,,,,
88,2019,02,3.1602936378466557,11.864828711256118,Peñarronda/Cadavedo,12.730212418300654,,,,,
89,2019,03,3.2253360215053766,10.959327956989247,Peñarronda/Cadavedo,12.868951612903226,,,,,
90,2019,04,2.720766016713092,10.431643454038998,Peñarronda/Cadavedo,13.13217270194986,,,,,
91,2019,05,1.992043010752688,8.625255376344086,Peñarronda/Cadavedo,14.26380376344086,,,,,
92,2019,06,1.5115,7.90476388888889,Peñarronda/Cadavedo,16.203180555555555,,,,,
93,2019,07,1.5676985195154778,7.713230148048453,Peñarronda/Cadavedo,19.802459677419357,,,,,
94,2019,08,1.6808467741935482,7.9423924731182804,Peñarronda/Cadavedo,20.301774193548386,,,,,
95,2019,09,2.312155771905424,8.720917941585535,Peñarronda/Cadavedo,19.479305555555555,,,,,
96,2019,10,2.781269487750557,10.372360801781737,Peñarronda/Cadavedo,18.501247216035633,,,,,
97,2019,11,4.413541666666666,10.680666666666667,Peñarronda/Cadavedo,15.504305555555556,,,,,
98,2019,12,4.092352150537635,11.25915322580645,Peñarronda/Cadavedo,13.613723118279571,,,,,
99,2020,01,3.5061725067385443,11.03432614555256,Peñarronda/Cadavedo,13.059407008086254,,,,,
100,2020,02,4.361882183908046,11.910502873563217,Peñarronda/Cadavedo,12.87272988505747,,,,,
101,2020,03,3.3745967741935483,10.76,Peñarronda/Cadavedo,12.985201612903225,,,,,
102,2020,04,1.960513888888889,9.763194444444444,Peñarronda/Cadavedo,13.573263888888889,,,,,
103,2020,05,1.8604032258064518,8.853198924731183,Peñarronda/Cadavedo,15.078283783783784,,,,,
104,2020,06,1.7993194444444445,8.336763888888889,Peñarronda/Cadavedo,17.082827298050137,,,,,
105,2020,07,1.625464333781965,7.409246298788694,Peñarronda/Cadavedo,19.08603494623656,,,,,
106,2020,08,1.7523854447439353,7.9030727762803235,Peñarronda/Cadavedo,21.207715053763444,,,,,
107,2020,09,1.8979137691237828,9.290681502086231,Peñarronda/Cadavedo,20.39701388888889,,,,,
108,2020,10,3.1329878869448184,9.58008075370121,Peñarronda/Cadavedo,17.50908479138627,,,,,
109,2020,11,2.974513888888889,10.978208333333333,Peñarronda/Cadavedo,15.602583333333333,,,,,
110,2020,12,4.084287974683544,10.685284810126582,Peñarronda/Cadavedo,14.155348101265822,,,,,
0,2010,01,2.0199195710455764,8.264235924932976,Salinas,13.350134048257374,,,,,
1,2010,02,2.135982142857143,9.838854166666668,Salinas,12.658333333333333,,,,,
2,2010,03,2.060268817204301,8.51372311827957,Salinas,12.632123655913977,,,,,
3,2010,04,1.6596522948539638,8.427009735744088,Salinas,13.309285714285714,,,,,
4,2010,05,1.4259139784946238,8.304569892473118,Salinas,14.605376344086022,,,,,
5,2010,06,1.5434583333333334,8.627527777777777,Salinas,16.994027777777777,,,,,
6,2010,07,1.5512365591397848,8.749623655913979,Salinas,19.009274193548386,,,,,
7,2010,08,1.183858858858859,7.317222222222223,Salinas,19.6996996996997,,,,,
8,2010,12,1.9935498489425982,8.0447583081571,Salinas,13.554984894259817,,,,,
9,2011,01,2.0802150537634407,9.350067204301075,Salinas,13.812903225806451,,,,,
10,2011,02,3.31058064516129,12.523,Salinas,13.219706840390879,,,,,
11,2011,03,1.533116883116883,10.92551948051948,Salinas,13.05741935483871,,,,,
12,2011,04,1.806263888888889,10.673805555555557,Salinas,14.176527777777778,,,,,
13,2011,05,1.8975504710632571,9.785706594885598,Salinas,15.607795698924733,,,,,
14,2011,06,1.6115159944367177,8.331488178025035,Salinas,17.320416666666667,,,,,
15,2011,07,1.6390675675675677,7.961378378378378,Salinas,18.683198924731183,,,,,
16,2011,08,1.2598655913978496,7.8311424731182795,Salinas,20.136155913978495,,,,,
17,2011,09,1.8245416666666667,10.092347222222221,Salinas,20.028750000000002,,,,,
18,2011,10,1.912043010752688,10.057647849462366,Salinas,18.843279569892474,,,,,
19,2011,11,2.3002361111111114,11.172930555555556,Salinas,15.869166666666665,,,,,
20,2011,12,3.3455779569892474,11.331612903225805,Salinas,14.724596774193548,,,,,
21,2012,01,2.4532032301480484,11.082462987886945,Salinas,13.844683714670257,,,,,
22,2012,02,1.7673132183908045,9.655057471264367,Salinas,12.726253687315634,,,,,
23,2012,03,1.9049059139784945,10.667204301075268,Salinas,12.683467741935484,,,,,
24,2012,04,2.6540000000000004,9.396152777777777,Salinas,12.893611111111111,,,,,
25,2012,05,1.2826612903225807,7.997567204301075,Salinas,14.036827956989248,,,,,
26,2012,06,1.5099305555555558,7.866819444444444,Salinas,16.945694444444445,,,,,
27,2012,07,1.3096908602150537,7.7397580645161295,Salinas,19.0752688172043,,,,,
28,2012,08,1.4984408602150536,8.088145161290322,Salinas,20.983870967741936,,,,,
29,2012,09,1.7217663421418639,8.923574408901253,Salinas,19.644166666666667,,,,,
30,2012,10,1.8913862718707941,9.367469717362045,Salinas,18.491801075268818,,,,,
31,2012,11,2.7969583333333334,10.49563888888889,Salinas,15.672777777777778,,,,,
32,2012,12,2.7956048387096772,11.04119623655914,Salinas,14.070564516129032,,,,,
33,2013,01,3.203266129032258,11.057029569892473,Salinas,13.408602150537634,,,,,
34,2013,02,2.8116244411326377,10.420447093889717,Salinas,12.64843517138599,,,,,
35,2013,03,1.96,9.224381720430108,Salinas,12.317204301075268,,,,,
36,2013,04,2.5075694444444445,10.260486111111112,Salinas,13.065694444444443,,,,,
37,2013,05,2.128494623655914,9.259112903225805,Salinas,14.113709677419354,,,,,
38,2013,06,1.5310277777777777,8.087277777777778,Salinas,15.659583333333332,,,,,
39,2013,07,1.1041935483870968,7.760040322580646,Salinas,19.213306451612905,,,,,
40,2013,08,1.3165545087483177,7.910915208613729,Salinas,20.282907133243608,,,,,
41,2013,09,1.4448122392211404,8.93951321279555,Salinas,18.846111111111114,,,,,
42,2013,10,1.8709274193548386,9.547540322580645,Salinas,18.883602150537634,,,,,
43,2013,11,2.922208333333333,9.955833333333333,Salinas,16.564027777777778,,,,,
